id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
26421	Reel	Cherri	Marie	1970-05-26	F	Y	Invergowrie	2350	null	2014-07-23
26422	Hilliard	Grant	Gerardo	1992-06-09	M	Y	Pymble	2073	null	2009-07-08
26423	Maurer	Kellie	Lea	1950-10-03	F	N	Bella Vista	2153	null	2015-10-14
26424	Upchurch	Max	Robin	1996-11-20	M	Y	Fairfield (Vic.)	3078	null	2014-09-26
26425	Lemoine	Renata	Maritza	1955-10-19	F	N	Sunbury	3429	null	2006-07-02
26426	Beller	Cyril	Clarence	1989-10-28	M	Y	Mont Albert	3127	null	2016-05-07
26427	Engelbrecht	Phil	Matt	2002-07-26	M	Y	Fitzroy (Vic.)	3065	null	2008-09-24
26428	Petitt	Kylie	Sunny	1962-11-27	F	Y	Mypolonga	5254	null	2016-10-13
26429	Robeson	Logan	Minh	1940-09-01	M	N	Finland	International	null	2002-10-06
26430	Jolly	Beau	Donte	1979-05-07	M	Y	Concordia	5118	null	1999-07-13
26431	Lower	Shad	Ollie	1976-12-22	M	Y	Cheltenham (Vic.)	3192	null	2001-05-11
26432	Langlois	Prudence	Carole	1957-08-20	F	Y	Lurnea	2170	null	2013-04-05
26433	Popp	Walter	Brendon	1941-03-20	M	N	Umagico	4876	null	2008-11-15
26434	Castleberry	Alexis	Carmine	1967-04-08	M	Y	Turrella	2205	null	1999-06-09
26435	Blackwood	Hayley	Venus	1989-10-15	F	Y	Glen Iris (Vic.)	3146	null	2005-05-02
26436	Shotwell	Wilfredo	Carrol	1971-02-10	M	Y	Samoa	International	null	2014-01-20
26437	Arnone	Les	Shawn	1990-05-09	M	Y	Aberfeldie	3040	null	2005-05-24
26438	Pope	Bennett	Gilberto	2010-11-04	M	Y	Mount Pritchard	2170	null	2014-11-21
26439	Regan	Saundra	Larissa	2003-08-06	F	Y	Malaysia	International	null	2017-03-07
26440	Whittington	Frederic	Wesley	2012-06-01	M	Y	Strathfield (NSW)	2135	null	2017-11-14
26441	Bass	Giovanni	Jim	1959-07-20	M	Y	Cedar Vale	4285	null	2016-11-04
26442	Cook	Jenelle	Princess	1965-04-18	F	Y	Ferny Grove	4055	null	2003-07-14
26443	Albert	Sherry	Kira	2003-03-08	F	Y	Port Noarlunga	5167	null	2017-04-16
26444	Mcabee	Chasity	Fabiola	1961-11-23	F	Y	Salisbury North	5108	null	2015-04-26
26445	Senecal	Jacinto	Jonathon	1953-08-18	M	Y	Woodstock (Qld)	4816	null	2004-05-13
26446	Pollitt	Marcelina	Lidia	1956-02-16	F	Y	Herdsmans Cove	7030	null	2010-11-08
26447	Murr	Alfonso	Shirley	1985-11-04	M	Y	Tottenham (Vic.)	3012	null	2012-04-26
26448	Porter	Bobby	Alexandria	1985-08-22	F	Y	Balwyn North	3104	null	2009-06-20
26449	Grace	Rosalyn	Doris	2005-08-13	F	Y	Hallam	3802	null	2012-07-08
26450	Ashworth	Jody	Pete	2012-03-24	M	Y	Madagascar	International	null	2018-01-05
26451	Haygood	Eugene	Hank	1958-12-01	M	Y	Yennora	2161	null	2003-08-10
26452	Hawk	Antonia	Timothy	2003-12-20	M	Y	San Remo (WA)	6210	null	2012-03-06
26453	Ginsberg	Jed	August	2013-06-03	M	Y	Redan	3350	null	2017-03-19
26454	Emory	Fidel	Von	1984-02-27	M	Y	Bentleigh	3204	null	2017-02-09
26455	Benn	Chang	Brendon	1984-07-14	M	Y	Yokine	6060	null	2009-06-07
26456	Helton	Kelsey	Cheryl	1940-02-17	F	Y	Gumdale	4154	null	2006-04-12
26457	Hundley	Marshall	Adalberto	1952-12-15	M	Y	Balmain	2041	null	2009-01-24
26458	Eckman	Amie	Lidia	1998-10-24	F	Y	Honduras	International	null	2016-10-05
26459	Prindle	Bea	Elsie	1982-11-03	F	Y	Clayton	3168	null	1999-01-25
26460	Carey	Gina	Rosie	1935-02-05	F	Y	Glen Huntly	3163	null	2000-11-28
26461	Carswell	Abbey	Justina	1958-06-13	F	Y	Lyneham	2602	null	2017-01-01
26462	Gillen	Ola	Bethany	1980-05-26	F	Y	Leopold	3224	null	2017-11-04
26463	Rochester	Wallace	Cyrus	1981-01-12	M	Y	Artarmon	2064	null	2011-03-28
26464	Mai	Terrance	Santos	1995-04-08	M	Y	Cherrybrook	2126	null	2010-07-10
26465	Stewart	Joycelyn	Lisa	1945-04-19	F	Y	Glen Iris (Vic.)	3146	null	2007-03-23
26466	Cossey	Daron	Rodger	1971-08-04	M	Y	Hendon (SA)	5014	null	2018-08-19
26467	Sowards	Bonnie	Dean	1969-02-13	F	Y	Gilles Plains	5086	null	2000-02-25
26468	Petrovich	Leslie	Landon	1962-08-14	M	Y	Edensor Park	2176	null	2012-03-06
26469	Coburn	Jesse	Willa	1992-06-23	F	Y	Beaumaris (Vic.)	3193	null	2012-07-21
26470	Broyles	Bella	Marita	1993-11-10	F	Y	Happy Valley (SA)	5159	null	2016-09-04
26471	Herold	Sanford	Daron	1961-09-14	M	Y	Ascot Vale	3032	null	2017-08-18
26472	Benoit	Foster	Ned	1966-09-14	M	Y	Delahey	3037	null	2006-12-10
26473	Engelhardt	Mia	Jocelyn	1941-12-01	F	Y	Footscray	3011	null	2009-10-01
26474	Fessler	Sherman	Gregg	1948-12-15	M	Y	Cheltenham (Vic.)	3192	null	2009-03-25
26475	Beer	Stephenie	Chantelle	1954-02-09	F	Y	Mount Duneed	3216	null	2012-04-14
26476	Malley	Booker	Leroy	1983-02-23	M	Y	Solomon Islands	International	null	2010-05-16
26477	Merry	Vince	Irving	1973-09-21	M	Y	Burpengary	4505	null	2017-01-22
26478	Deyo	Kaylee	Jonna	1991-05-15	F	Y	Shellharbour	2529	null	2018-12-26
26479	Mass	Vernon	Dominic	1994-07-02	M	Y	Berwick	3806	null	2003-12-01
26480	Whelan	Nelda	Chantel	1949-04-15	F	N	Liberia	International	null	2010-01-22
26481	Marks	Archie	Everette	1958-02-20	M	Y	St Leonards (NSW)	2065	null	2004-11-08
26482	Corbett	Del	Eric	1990-12-20	M	Y	Willmot	2770	null	2005-12-14
26483	Ferro	Marc	Elliott	1977-06-22	M	Y	Carmel	6076	null	2007-08-07
26484	Ballou	Galen	Silas	1970-03-05	M	Y	Regents Park (Qld)	4118	null	2018-06-19
26485	Gupta	Nakia	Zoraida	1973-05-23	F	Y	Fairfield (Vic.)	3078	null	2003-05-19
26486	Hayworth	Hong	Jere	1979-12-28	M	Y	South Perth	6151	null	2007-06-09
26487	Rachal	Hayden	Glenn	1967-02-16	M	Y	Werribee South	3030	null	2016-11-06
26488	Omara	Peggie	Ninfa	1955-02-28	F	Y	Merrimac	4226	null	2007-09-02
26489	Gan	Ilona	Monique	1987-07-04	F	N	North Toowoomba	4350	null	2012-01-18
26490	Sawyers	Bret	Marlon	1977-10-06	M	Y	Estonia	International	null	2003-04-25
26491	Tutor	Myrtis	Cathryn	1996-10-27	F	Y	Langwarrin	3910	null	2006-11-01
26492	Woodford	Clement	Denver	1992-02-27	M	Y	Port Botany	2036	null	2017-04-20
26493	Crown	Sonia	Magda	1986-08-09	F	Y	Thurgoona	2640	null	2011-10-15
26494	Beil	Rina	Herminia	1974-05-18	F	Y	Yerong Creek	2642	null	1999-07-26
26495	Hendley	Gilbert	Darwin	1936-03-04	M	Y	Willetton	6155	null	2005-05-06
26496	Baines	Reynaldo	Oswaldo	1965-06-09	M	Y	Greenwell Point	2540	null	2013-02-12
26497	Hord	Oliver	Guillermo	1953-12-19	M	N	Kensington Grove	4341	null	2015-02-18
26498	Bross	Cathrine	Hedwig	1964-12-12	F	Y	Corlette	2315	null	2007-04-28
26499	Duval	Rosemarie	Tomasa	1991-06-12	F	Y	Hampton East	3188	null	2008-02-11
26500	Rahman	Nakia	Margery	1978-06-17	F	Y	Karawatha	4117	null	2011-11-16
26501	Zerbe	Sabrina	Giselle	1936-07-15	F	Y	Nambour	4560	null	2005-11-22
26502	Paulus	Jackie	Dannie	2006-01-04	M	Y	Clear Island Waters	4226	null	2018-04-19
26503	Benge	Lucila	Marita	1957-04-22	F	Y	Yanchep	6035	null	2017-04-21
26504	Dungan	Sydney	Isabella	1986-08-01	F	Y	Lesotho	International	null	2009-03-24
26505	Gee	Wiley	Brendan	1957-04-15	M	Y	Heidelberg West	3081	null	2015-10-24
26506	Mccurdy	Aurelia	Carolina	1978-08-20	F	Y	Haymarket	2000	null	2004-08-26
26507	Mitchell	Micheal	Rubin	1950-07-11	M	Y	Rosny	7018	null	2002-11-09
26508	Rachel	Ellis	Eugenio	1957-09-20	M	Y	Ivanhoe East	3079	null	2005-07-05
26509	Boley	Lyndon	Leslie	1949-10-20	M	N	Bangholme	3175	null	2012-03-23
26510	Drane	Eartha	Chana	1932-09-02	F	N	Carlingford	2118	null	2001-04-13
26511	Easter	Deshawn	Rick	1959-10-20	M	Y	Noble Park North	3174	null	1999-03-07
26512	Hackbarth	Dana	Joan	1997-05-21	F	Y	Myanmar/Burma	International	null	2008-07-02
26513	Buck	Scotty	Ronnie	1949-12-20	M	Y	Globe Derby Park	5110	null	2011-12-21
26514	Leclair	Phil	Tristan	1956-05-02	M	Y	Kotara	2289	null	2003-05-03
26515	Vancamp	Johnnie	Emerson	1973-12-14	M	Y	Glenroy (Vic.)	3046	null	2005-03-05
26516	Mathieu	Dena	Bonny	1949-04-17	F	Y	Mornington (Vic.)	3931	null	2002-10-12
26517	Prout	Ginger	Velda	1941-07-26	F	N	Biddaddaba	4285	null	2004-12-01
26518	Schaper	Lorri	Lennie	1981-03-22	F	Y	Manly (NSW)	2095	null	2012-07-20
26519	Renner	Deloris	Danelle	1952-11-22	F	Y	Cape Verde	International	null	2001-06-24
26520	Ussery	Jae	Dan	1985-12-19	M	Y	Seaford (Vic.)	3198	null	2007-01-01
26521	Gilbreath	Gary	Reuben	1996-11-17	M	Y	Burleigh Heads	4220	null	2009-03-16
26522	Steel	Ahmad	Dong	1956-07-05	M	N	Hurstville	2220	null	2018-04-04
26523	Bannister	Emmett	Jean	2005-11-06	M	Y	Canning Vale	6155	null	2015-12-01
26524	Lukas	Dillon	Reyes	1987-05-17	M	N	Kurraba Point	2089	null	2018-05-01
26525	Jamerson	Ricky	Casey	1951-12-02	M	Y	Wistow	5251	null	2018-06-09
26526	Reagan	Jacinto	Joey	2007-02-05	M	Y	Onkaparinga Hills	5162	null	2017-09-11
26527	Duval	Leslie	Paris	1981-03-23	M	Y	Canada	International	null	2015-06-07
26528	Pritchard	Myriam	Kim	2000-10-27	F	Y	Wongawilli	2530	null	2013-01-07
26529	Shaner	Lazaro	Ira	1962-05-02	M	Y	Mill Park	3082	null	2015-11-12
26530	Haynie	Jessie	Rick	1985-04-16	M	Y	Victoria Plains	4751	null	2000-06-26
26531	Hughey	Nigel	Timothy	1969-12-09	M	Y	Eureka (Vic.)	3350	null	2009-02-25
26532	Brantley	Stan	Victor	1948-10-16	M	Y	Doncaster	3108	null	2009-11-02
26533	Baines	Roman	Colton	1976-03-04	M	Y	Stoneville	6081	null	2016-10-12
26534	Mciver	Basil	Winfred	1947-03-11	M	Y	Newlands Arm	3875	null	2002-12-11
26535	Guillot	Raleigh	Aubrey	1941-09-19	M	N	Glenroy (Vic.)	3046	null	2001-06-06
26536	Woodside	Darlene	Inez	2005-04-10	F	Y	Point Cook	3030	null	2013-11-05
26537	Carlsen	Antonio	Norbert	1963-10-20	M	Y	Dalkeith	6009	null	2001-03-16
26538	Sunderland	Willis	Freddie	1972-12-15	M	N	Buderim	4556	null	1999-08-25
26539	Lucas	Cortney	Nicola	1950-09-07	F	Y	Balmoral (Qld)	4171	null	2015-07-23
26540	Thiele	Audra	Sherry	1963-02-09	F	Y	Blackburn North	3130	null	2006-02-03
26541	Voyles	Alaina	Mara	1972-10-08	F	Y	Grange (Qld)	4051	null	2000-05-13
26542	Rousseau	Pete	August	1953-10-15	M	Y	Beachport	5280	null	2012-05-14
26543	Hardman	Rubin	Jordan	1994-07-10	M	Y	Bardwell Valley	2207	null	2005-05-07
26544	Norvell	Millie	Lucinda	1975-10-15	F	Y	Creswick	3363	null	2015-11-22
26545	Nauman	Landon	Nickolas	1962-03-18	M	Y	Guinea	International	null	2003-01-28
26546	Deese	Jarrett	Emile	1982-12-15	M	Y	Thornlie	6108	null	2002-11-27
26547	Gorsuch	Rubye	Kerri	1945-09-06	F	Y	Elimbah	4516	null	2014-10-02
26548	Valente	Felicia	Davina	1986-11-28	F	Y	Liverpool	2170	null	2013-03-22
26549	Sikes	Kira	Gregoria	1950-05-14	F	Y	Caulfield	3162	null	2008-08-16
26550	Beecher	Valerie	Melba	1999-12-13	F	Y	Cromer (NSW)	2099	null	2007-05-18
26551	Carnes	Della	Melonie	1957-09-05	F	Y	Botanic Ridge	3977	null	2011-02-10
26552	Crosby	Kyra	Joann	1952-04-13	F	Y	St Johns Park	2176	null	2007-11-18
26553	Stickel	Larissa	Sierra	1980-06-08	F	Y	Mount Murchison	4715	null	2004-09-08
26554	Yawn	Ester	Lora	1998-05-13	F	Y	Hillbank	5112	null	2014-10-08
26555	Orth	Mary	Fritz	1997-04-16	M	Y	Brandon	4808	null	2002-06-11
26556	Hix	Chantel	Charlie	1937-10-11	F	N	Padstow Heights	2211	null	1999-08-24
26557	Sigler	Noel	Donnell	1942-03-19	M	Y	Redbank (Qld)	4301	null	1999-04-03
26558	Stucker	Long	Keenan	1989-02-16	M	Y	Jacobs Well	4208	null	2001-07-18
26559	Truesdell	May	Tiara	1966-05-10	F	Y	Carrum Downs	3201	null	2006-06-09
26560	Kozak	Delois	Marlyn	1947-05-20	F	Y	Singapore	International	null	2005-05-10
26561	Carmichael	Yadira	Deborah	1989-10-28	F	N	Zillmere	4034	null	1999-02-23
26562	Bolton	Wilbert	Elijah	1994-09-03	M	Y	Northgate (SA)	5085	null	2013-05-22
26563	Dickerson	Denver	Mervin	1962-05-05	M	Y	Osmington	6285	null	2009-02-02
26564	Sperling	Keneth	Cruz	1993-07-27	M	Y	Bayswater North	3153	null	2017-10-06
26565	Fox	Concepcion	Lilly	1953-06-09	F	N	Paddington (NSW)	2021	null	2015-11-22
26566	Dewees	Stacy	Hannah	1978-05-18	F	Y	Deepdene (Vic.)	3103	null	1999-06-04
26567	Orsini	Michale	Vito	1977-04-19	M	Y	Honduras	International	null	2007-12-28
26568	Mcgaughey	Lucila	Lupe	1944-11-17	F	Y	Emu Plains	2750	null	2001-06-03
26569	Able	Ervin	Frankie	1969-10-01	M	Y	Epping (Vic.)	3076	null	2011-01-04
26570	Dash	Calvin	Brent	2000-12-11	M	Y	Malaysia	International	null	2016-05-16
26571	Dwyer	Napoleon	Abram	1942-02-07	M	N	North Bondi	2026	null	2004-12-12
26572	Moffett	Wynona	Marty	1982-08-10	F	Y	No usual address (SA)	9494	null	2010-03-24
26573	Fick	Zoe	Jacklyn	1980-04-16	F	Y	Royal National Park	2233	null	2006-09-28
26574	Bergin	Phylis	Latosha	1977-11-27	F	Y	Myanmar/Burma	International	null	1999-08-09
26575	Calkins	Thomasina	Marian	1971-04-26	F	Y	Wheelers Hill	3150	null	2016-08-02
26576	Steiger	Yesenia	Marcela	1982-12-02	F	Y	Chapman	2611	null	2001-10-04
26577	Haman	Eldora	Noel	1948-12-06	F	Y	Conder	2906	null	2005-02-14
26578	Melvin	Stacy	Blake	1952-03-15	M	Y	Surry Hills	2010	null	2000-03-16
26579	Fell	Florida	Sheena	1985-08-12	F	Y	Koondoola	6064	null	2017-01-16
26580	Musser	Kelly	Yong	1950-07-20	F	N	Kambalda East	6442	null	2016-06-06
26581	Willett	Alyson	Ora	1946-12-13	F	N	Clifton Beach (Qld)	4879	null	2014-02-24
26582	Mcalpin	Marion	Ike	2002-11-10	M	Y	Boronia	3155	null	2015-10-04
26583	Fruge	Arnold	Gale	1978-12-13	M	Y	Kooragang	2304	null	2012-08-22
26584	Beckman	Vernell	Charlie	1968-11-28	F	Y	Oyster Bay	2225	null	1999-06-16
26585	Brindle	Darryl	Lemuel	1976-11-12	M	Y	Augustine Heights	4300	null	2013-11-27
26586	Christmas	Fred	Earle	1965-09-17	M	Y	Sydenham (Vic.)	3037	null	2004-02-12
26587	Hilliard	Charlette	Imelda	1961-08-15	F	N	Biggera Waters	4216	null	2007-06-12
26588	Pagano	Sanjuanita	Luciana	1968-06-20	F	Y	Pretty Beach (Gosford - NSW)	2257	null	2001-12-02
26589	Barter	Ward	Damon	1942-09-08	M	N	The Gap (Brisbane - Qld)	4061	null	2004-08-10
26590	Mader	Lia	Velma	1976-01-20	F	Y	Nerang	4211	null	2009-05-23
26591	Seale	Felicita	Belen	1999-02-15	F	Y	Elizabeth Beach	2428	null	2016-06-15
26592	Mcclintock	Nola	Ethelyn	1966-04-22	F	Y	Cremorne (Vic.)	3121	null	2001-05-16
26593	Crites	Judi	Lou	1986-08-14	F	N	Shepparton	3630	null	2012-08-18
26594	Trautman	Donovan	Joaquin	1955-10-15	M	Y	Wooloweyah	2464	null	1999-12-20
26595	Mike	Napoleon	Sebastian	1956-03-10	M	Y	Narre Warren East	3804	null	2010-03-17
26596	Kamp	Andres	Tomas	1982-07-06	M	Y	Kentlyn	2560	null	2000-02-04
26597	Herr	Carin	Roseanna	1945-03-19	F	N	Nollamara	6061	null	2011-03-03
26598	Lair	Anna	Jenifer	1950-01-10	F	Y	Glen Waverley	3150	null	2000-08-19
26599	Mulvaney	Mckinley	Raymundo	1985-05-16	M	Y	Laos	International	null	2012-08-13
26600	Fudge	Ingrid	Ariana	1953-03-14	F	Y	Calala	2340	null	1999-03-15
26601	Helwig	Erika	Eugenia	1972-01-23	F	Y	Eltham (Vic.)	3095	null	2014-01-20
26602	Davenport	Star	Ursula	1995-03-21	F	Y	Stafford Heights	4053	null	2006-11-04
26603	Alton	Willian	Carmen	1984-06-01	M	Y	Canterbury (Vic.)	3126	null	2014-01-04
26604	Leclair	Rosalia	Sherryl	1996-04-28	F	Y	Rochedale South	4123	null	2011-10-19
26605	Bemis	Alberto	Garrett	1941-09-13	M	Y	Jamaica	International	null	2009-10-28
26606	Ringler	Lovie	Doretha	1983-04-28	F	Y	Onkaparinga Hills	5162	null	2008-02-15
26607	Smiley	Ona	Kristie	1996-06-10	F	Y	Wongawallan	4210	null	2001-12-22
26608	Wier	Alpha	Richelle	1962-09-04	F	Y	Karrakatta	6010	null	2011-05-14
26609	Dudley	Lesa	Bea	1940-08-04	F	Y	Eastwood (NSW)	2122	null	2001-02-20
26610	Walton	Nicolas	Al	1953-10-13	M	Y	Chipping Norton	2170	null	2011-06-17
26611	Hock	Danny	Rufus	1989-08-26	M	Y	St Kilda West	3182	null	2015-09-05
26612	Mclemore	Maureen	Lindsay	1955-04-01	F	Y	Edensor Park	2176	null	2011-11-26
26613	Omara	Tyra	Sarah	1996-03-15	F	Y	Bundaberg North	4670	null	2009-01-07
26614	Emond	Audry	Joyce	1950-05-28	F	Y	River Ranch	4680	null	2000-08-06
26615	Pendergast	Sheldon	George	1964-05-07	M	Y	Wanerie	6503	null	2007-04-02
26616	Hunsberger	Travis	Romeo	1965-08-22	M	Y	Holland Park	4121	null	2002-10-07
26617	Rao	Prince	Wayne	1997-09-11	M	Y	Burleigh Waters	4220	null	2012-03-25
26618	Aho	Raymundo	Murray	1958-11-18	M	Y	Lake Heights	2502	null	2006-10-23
26619	Aycock	Cathryn	Lilly	1986-08-11	F	Y	Coogee (NSW)	2034	null	2008-09-09
26620	Dempsey	Eldridge	Randolph	1972-08-08	M	Y	Germany	International	null	1999-08-20
26621	Kugler	Otis	Clement	1980-12-27	M	Y	Ellenbrook	6069	null	2005-04-12
26622	Chesser	Dinah	Ashley	1954-01-19	F	Y	Tapping	6065	null	2014-01-04
26623	Mccallum	Sheldon	Burt	1938-01-23	M	Y	Glen Alpine	2560	null	2002-10-17
26624	Blum	Georgia	Joe	2013-01-28	F	Y	Jacana	3047	null	2017-04-25
26625	Heyer	Crystal	Lakisha	2005-05-03	F	Y	Mandogalup	6167	null	2016-05-18
26626	Mullens	Elsie	Tresa	1956-03-09	F	Y	Victory Heights (WA)	6432	null	2006-08-19
26627	Cozad	Margaret	Hallie	2001-05-26	F	Y	Craigieburn	3064	null	2011-05-12
26628	Corrigan	Orlando	Joesph	1949-11-27	M	Y	Tecoma	3160	null	2003-12-04
26629	Ansley	Sonny	Newton	1964-12-12	M	Y	Carlton (Vic.)	3053	null	2007-02-18
26630	Gayle	Burt	Darrell	1985-05-17	M	Y	Allenstown	4700	null	2011-02-22
26631	Lemaire	Isabell	Dulce	1963-04-18	F	Y	Clarendon Vale	7019	null	2015-11-27
26632	Wehr	Kecia	Deneen	1945-09-21	F	Y	Terramungamine	2830	null	2004-03-18
26633	Guin	Sherie	Nancy	1953-08-12	F	Y	Ringwood North	3134	null	2010-05-10
26634	Starrett	Alphonse	Broderick	1987-01-12	M	N	Flynn (ACT)	2615	null	2002-11-24
26635	Sibert	Bradly	Santiago	1960-02-16	M	N	Forest Lake	4078	null	2006-11-08
26636	Gaul	Marty	Queen	1985-02-12	F	Y	Windermere Park	2264	null	1999-07-13
26637	Congdon	Drew	Deshawn	1960-02-16	M	Y	Minto Heights	2566	null	2014-04-20
26638	Blue	Niki	Majorie	2001-09-28	F	Y	Tarnagulla	3551	null	2007-10-10
26639	Dorris	Cecily	Cherry	1984-06-22	F	Y	Redcliffe (Qld)	4020	null	2018-01-25
26640	Dalley	Anderson	Oswaldo	1944-12-20	M	Y	The Ridgeway	2620	null	2006-08-11
26641	Coward	Morgan	Ismael	1946-04-16	M	Y	Borenore	2800	null	2004-03-24
26642	Krug	Theodora	Yadira	1989-03-21	F	Y	Banora Point	2486	null	2015-09-22
26643	Canning	Santo	Mose	1934-08-24	M	N	Marrickville	2204	null	2001-01-28
26644	Leathers	Alba	Eugenia	1987-09-04	F	Y	Yarrawarrah	2233	null	2018-03-07
26645	Heuer	Sabrina	Deirdre	1934-06-22	F	Y	Chatswood	2067	null	2002-01-20
26646	Randazzo	Tyree	Nathan	1980-06-19	M	Y	Niagara Park	2250	null	2004-05-26
26647	Moyer	Colby	Trenton	1996-08-26	M	Y	Trevallyn	7250	null	2003-06-13
26648	Riddell	Dalia	Maggie	1999-08-01	F	Y	Aberfeldie	3040	null	2004-02-21
26649	Novak	Shelly	Venus	1985-03-04	F	Y	Kingston Beach	7050	null	2010-10-21
26650	Welborn	Keenan	Millard	1991-02-27	M	Y	North Lambton	2299	null	2013-05-14
26651	Vo	Rita	Mickey	1961-04-21	F	Y	Salisbury (SA)	5108	null	2014-05-07
26652	West	Johnathan	Oren	1989-10-06	M	Y	Wingello	2579	null	2000-03-22
26653	Vogel	Shayne	Jamey	1939-07-23	M	N	Kew East	3102	null	2007-02-11
26654	Wilcher	Tessie	Sophie	1975-11-10	F	Y	Plympton	5038	null	2002-11-24
26655	Milburn	Carrol	Shelley	1970-02-27	F	Y	Holland Park West	4121	null	2004-06-18
26656	Mccombs	Gerard	Hans	1974-05-23	M	Y	Greenslopes	4120	null	2012-10-15
26657	Hebert	Alton	Deshawn	1970-08-08	M	Y	Italy	International	null	2007-03-21
26658	Copp	Maritza	Shelley	1961-12-03	F	Y	Chances Plain	4413	null	2006-11-22
26659	Gass	William	Jamel	1964-02-04	M	Y	Muluckine	6401	null	2012-03-20
26660	Balch	Elenor	Destiny	1991-02-22	F	Y	Helensvale	4212	null	2002-12-12
26661	Quach	Barbara	Rochelle	1990-11-03	F	Y	Maidstone	3012	null	2011-12-12
26662	Sabatino	Melinda	Dori	1962-08-17	F	Y	Polo Flat	2630	null	2010-08-15
26663	Peirce	Willa	Florida	1984-06-06	F	Y	Para Hills West	5096	null	2009-06-22
26664	Crumpler	Catharine	Evonne	2006-10-17	F	Y	Macquarie Park	2109	null	2011-03-16
26665	Sink	Treva	Reba	1959-03-16	F	Y	Margate (Qld)	4019	null	2012-07-01
26666	Mills	Esther	Melodie	1970-05-13	F	Y	St Helena	3088	null	2015-08-23
26667	Koenig	Deneen	Catharine	1974-07-13	F	Y	Collaroy (NSW)	2097	null	2013-04-16
26668	Kirkman	Jacklyn	Mabel	1992-01-19	F	Y	Oakhurst (NSW)	2761	null	2009-04-28
26669	Hudgens	Kori	Vanessa	1986-05-01	F	Y	Ellenbrook	6069	null	2015-10-12
26670	Hoffman	Stephen	Shawn	1933-02-08	M	N	Rosetta	7010	null	2000-10-26
26671	Coakley	Laurence	Andrew	1966-12-15	M	Y	Mango Hill	4509	null	2008-06-09
26672	Bay	Margarito	Columbus	1993-06-02	M	Y	Robina	4226	null	2015-02-17
26673	Kerner	Dustin	Wilber	1973-06-18	M	Y	Notting Hill	3168	null	2014-09-08
26674	Baumgartner	Wilton	Elliott	1970-09-04	M	N	Deer Park	3023	null	2017-05-02
26675	Silver	Lou	Jamey	1973-07-22	M	Y	Lockwood	3551	null	2010-04-08
26676	Farwell	Kristopher	August	1981-06-11	M	Y	Munbura	4740	null	2011-04-20
26677	Woodcock	Annemarie	Nikki	1972-10-08	F	Y	Thomastown	3074	null	2010-11-15
26678	Callender	Evangelina	Juli	1970-08-07	F	Y	Quakers Hill	2763	null	2014-06-26
26679	Huss	Ericka	Annetta	1982-08-24	F	Y	Montmorency	3094	null	2004-06-17
26680	Martins	Dallas	Elliot	1977-01-04	M	Y	Clyde (NSW)	2142	null	2012-02-15
26681	Fults	Mose	Alphonso	1961-09-06	M	Y	Bulgaria	International	null	2007-01-25
26682	Waters	Royal	Kirby	1979-06-01	M	Y	Meadowbank (NSW)	2114	null	2002-08-23
26683	Pillow	Clair	Monty	1953-02-25	M	N	Southport (Qld)	4215	null	2015-11-08
26684	Fales	Mayme	Rosalia	1995-01-07	F	Y	Azerbaijan	International	null	2013-12-22
26685	Clayton	Ed	Joshua	1966-10-06	M	Y	Wollombi	2325	null	2016-12-28
26686	Rooney	Consuelo	Kyra	1979-03-16	F	Y	Castle Hill (NSW)	2154	null	2015-12-01
26687	Hardin	Dean	Thurman	1941-06-27	M	N	Eastwood (NSW)	2122	null	2006-06-02
26688	Sandefur	Lovie	Jade	1990-05-06	F	Y	Port Paterson	5700	null	2009-04-14
26689	Krol	Emma	Lupe	1970-05-26	F	Y	Hastings Point	2489	null	2012-04-26
26690	Converse	Lavern	Chanel	1960-08-11	F	Y	Thailand	International	null	2014-05-08
26691	Johnson	Billie	Lillie	1949-02-01	F	Y	Tresco	3584	null	2000-12-09
26692	Hiles	Candis	Eleanore	1979-10-04	F	N	Evandale (SA)	5069	null	2014-10-04
26693	Canty	Stevie	Merrill	1954-03-27	M	Y	Casula	2170	null	2006-10-08
26694	Boland	Bert	Wilfred	1952-03-20	M	Y	Montrose (Vic.)	3765	null	2006-05-11
26695	Bowker	Debby	Stephany	1961-11-24	F	Y	Ringwood North	3134	null	2018-05-24
26696	Boman	Wendy	Bernadine	1979-08-01	F	Y	Mexico	International	null	2013-12-11
26697	Lyman	Sylvia	Dena	1963-09-24	F	Y	Girrawheen	6064	null	2011-10-15
26698	Sadler	Roslyn	Mariela	1980-01-08	F	Y	Mulgrave (Vic.)	3170	null	2008-10-07
26699	Elledge	Angie	Tiffany	1985-07-15	F	Y	Eastgardens	2036	null	2011-10-21
26700	Mazzone	Franklyn	Emile	1964-09-16	M	Y	Kensington (Vic.)	3031	null	2004-07-25
26701	Hagan	Carroll	Terrence	1951-10-08	M	N	Athol Park	5012	null	2018-07-15
26702	Losey	Patrica	Marsha	1941-02-01	F	Y	Warnbro	6169	null	2006-08-03
26703	Huebner	Lorenza	Verda	2008-06-13	F	Y	Redfern	2016	null	2014-06-14
26704	Sallee	Dwayne	Cortez	1952-08-06	M	Y	Hallsville	2340	null	2005-04-16
26705	Beaudry	Edwardo	Hobert	1974-01-05	M	Y	Mount Marshall	4362	null	2007-06-13
